ct,tot,moe,tot_afghan,moe_afghan,tot_albanian,moe_albanian,tot_alsatian,moe_alsatian,tot_american,moe_american,tot_arab,moe_arab,tot_arab_egyptian,moe_arab_egyptian,tot_arab_iraqi,moe_arab_iraqi,tot_arab_jordanian,moe_arab_jordanian,tot_arab_lebanese,moe_arab_lebanese,tot_arab_moroccan,moe_arab_moroccan,tot_arab_palestinia,moe_arab_palestinian,tot_arab_syrian,moe_arab_syrian,tot_arab_arab,moe_arab_arab,tot_arab_other_arab,moe_arab_other_arab,tot_armenian,moe_armenian,tot_assyrian/chaldean/syriac,moe_assyrian/chaldean/syriac,tot_australian,moe_australian,tot_austrian,moe_austrian,tot_basque,moe_basque,tot_belgian,moe_belgian,tot_brazilian,moe_brazilian,tot_british,moe_british,tot_bulgarian,moe_bulgarian,tot_cajun,moe_cajun,tot_canadian,moe_canadian,tot_carpatho_rusyn,moe_carpatho_rusyn,tot_celtic,moe_celtic,tot_croatian,moe_croatian,tot_cypriot,moe_cypriot,tot_czech,moe_czech,tot_czechoslovakian,moe_czechoslovakian,tot_danish,moe_danish,tot_dutch,moe_dutch,tot_eastern_european,moe_eastern_european,tot_english,moe_english,tot_estonian,moe_estonian,tot_european,moe_european,tot_finnish,moe_finnish,tot_french_ex_basque,moe_french_ex_basque,tot_french_canadian,moe_french_canadian,tot_german,moe_german,tot_german_russian,moe_german_russian,tot_greek,moe_greek,tot_guyanese,moe_guyanese,tot_hungarian,moe_hungarian,tot_icelander,moe_icelander,tot_iranian,moe_iranian,tot_irish,moe_irish,tot_israeli,moe_israeli,tot_italian,moe_italian,tot_latvian,moe_latvian,tot_lithuanian,moe_lithuanian,tot_luxembourger,moe_luxembourger,tot_macedonian,moe_macedonian,tot_maltese,moe_maltese,tot_new_zealander,moe_new_zealander,tot_northern_european,moe_northern_european,tot_norwegian,moe_norwegian,tot_pennsylvania_german,moe_pennsylvania_german,tot_polish,moe_polish,tot_portuguese,moe_portuguese,tot_romanian,moe_romanian,tot_russian,moe_russian,tot_scandinavian,moe_scandinavian,tot_scotch-irish,moe_scotch-irish,tot_scottish,moe_scottish,tot_serbian,moe_serbian,tot_slavic,moe_slavic,tot_slovak,moe_slovak,tot_slovene,moe_slovene,tot_soviet_union,moe_soviet_union,tot_s_african,moe_s_african,tot_s_african_cape_verdean,moe_s_african_cape_verdean,tot_s_african_ethiopian,moe_s_african_ethiopian,tot_s_african_ghanaian,moe_s_african_ghanaian,tot_s_african_kenyan,moe_s_african_kenyan,tot_s_african_liberian,moe_s_african_liberian,tot_s_african_nigerian,moe_s_african_nigerian,tot_s_african_senegalese,moe_s_african_senegalese,tot_s_african_sierra_leonean,moe_s_african_sierra_leonean,tot_s_african_somali,moe_s_african_somali,tot_s_african_south_african,moe_s_african_south_african,tot_s_african_sudanese,moe_s_african_sudanese,tot_s_african_ugandan,moe_s_african_ugandan,tot_s_african_zimbabwean,moe_s_african_zimbabwean,tot_s_african_african,moe_s_african_african,tot_s_african_other_s_african,moe_s_african_other_s_african,tot_swedish,moe_swedish,tot_swiss,moe_swiss,tot_turkish,moe_turkish,tot_ukrainian,moe_ukrainian,tot_welsh,moe_welsh,tot_w_indians,moe_w_indians,tot_w_indians_bahamian,moe_w_indians_bahamian,tot_w_indians_barbadian,moe_w_indians_barbadian,tot_w_indians_belizean,moe_w_indians_belizean,tot_w_indians_bermudan,moe_w_indians_bermudan,tot_w_indians_british_west_indian,moe_w_indians_british_west_indian,tot_w_indians_dutch_west_indian,moe_w_indians_dutch_west_indian,tot_w_indians_haitian,moe_w_indians_haitian,tot_w_indians_jamaican,moe_w_indians_jamaican,tot_w_indians_trinidadian_and_tobagonian,moe_w_indians_trinidadian_and_tobagonian,tot_w_indians_u.s._virgin_islander,moe_w_indians_u.s._virgin_islander,tot_w_indians_west_indian,moe_w_indians_west_indian,tot_w_indians_other_west_indian,moe_w_indians_other_west_indian,tot_yugoslavian,moe_yugoslavian,tot_other_groups,moe_other_groups,tot_unclass_not_rep,moe_unclass_not_rep
36047100400,3004,473,0,13,0,13,0,13,29,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,23,0,13,0,13,0,13,0,13,0,13,0,13,14,21,0,13,0,13,20,29,0,13,0,13,6,11,14,21,0,13,13,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,53,51,0,13,0,13,41,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,29,0,13,0,13,0,13,0,13,0,13,12,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,19,0,13,0,13,0,13,0,13,0,13,0,13,1871,485,0,13,82,72,66,99,0,13,162,121,0,13,569,278,963,367,28,30,0,13,44,36,0,13,0,13,728,219,279,139
36047100600,2809,457,0,13,0,13,0,13,95,61,134,155,0,13,0,13,0,13,0,13,0,13,0,13,0,13,134,155,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,12,13,9,13,0,13,0,13,0,13,15,25,8,11,0,13,0,13,0,13,191,132,0,13,0,13,0,13,19,28,0,13,9,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,46,55,0,13,0,13,0,13,0,13,0,13,46,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,1653,485,0,13,50,63,54,88,0,13,195,142,0,13,604,299,488,249,281,252,12,20,16,24,0,13,0,13,310,158,379,184
36047100800,2236,363,0,13,0,13,0,13,58,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,27,0,13,0,13,0,13,1,2,0,13,0,13,93,85,0,13,0,13,0,13,0,13,0,13,39,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,35,0,13,0,13,15,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,84,110,0,13,0,13,0,13,0,13,0,13,84,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1091,337,0,13,69,88,0,13,0,13,55,40,0,13,501,312,370,140,84,79,0,13,12,18,0,13,0,13,609,197,254,145
36047101000,2293,475,0,13,0,13,0,13,132,124,15,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,28,0,13,0,13,267,167,0,13,0,13,0,13,0,13,0,13,58,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,84,84,0,13,0,13,0,13,0,13,0,13,25,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,59,80,0,13,0,13,0,13,0,13,7,11,0,13,958,351,0,13,15,24,0,13,0,13,132,117,0,13,308,271,251,150,252,305,0,13,0,13,0,13,0,13,568,281,243,150
36047101200,2324,415,0,13,0,13,0,13,51,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,104,85,0,13,0,13,0,13,5,8,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,169,184,0,13,0,13,0,13,0,13,0,13,153,181,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,22,0,13,0,13,0,13,0,13,0,13,0,13,1207,377,0,13,56,42,0,13,0,13,116,90,0,13,347,166,483,274,57,54,0,13,134,120,14,22,0,13,415,162,407,179
36047101400,2169,411,0,13,0,13,0,13,44,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,44,0,13,0,13,0,13,0,13,0,13,0,13,15,16,0,13,0,13,32,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,1028,258,0,13,50,38,16,80,0,13,81,70,0,13,201,163,276,154,180,123,0,13,224,183,0,13,0,13,943,356,104,104
36047101600,1710,364,0,13,0,13,0,13,108,108,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,100,160,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,936,302,0,13,77,88,0,13,0,13,93,71,0,13,289,221,282,143,34,41,0,13,177,183,0,13,0,13,211,119,338,190
36047101800,2176,428,0,13,0,13,0,13,105,95,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,31,0,13,7,10,0,13,0,13,0,13,24,32,0,13,0,13,91,96,0,13,0,13,0,13,0,13,0,13,15,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,8,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,343,147,0,13,0,13,0,13,0,13,0,13,108,109,0,13,0,13,0,13,0,13,0,13,0,13,0,13,226,163,31,36,0,13,0,13,0,13,9,14,0,13,926,414,0,13,104,102,9,13,0,13,86,109,0,13,236,268,341,288,99,119,0,13,51,54,0,13,0,13,477,186,279,101
36047102000,2261,502,0,13,0,13,0,13,80,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,91,66,0,13,0,13,0,13,0,13,0,13,5,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,128,152,0,13,0,13,6,10,0,13,0,13,19,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,103,150,0,13,0,13,0,13,0,13,0,13,0,13,1430,428,0,13,17,28,0,13,0,13,69,77,0,13,512,348,452,269,73,92,0,13,307,266,0,13,0,13,489,380,144,86
36047102200,2364,476,0,13,0,13,0,13,83,65,282,438,0,13,0,13,0,13,0,13,0,13,0,13,0,13,282,438,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,0,13,199,117,0,13,0,13,0,13,16,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,19,1,3,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,45,0,13,0,13,0,13,0,13,0,13,0,13,789,226,16,24,26,60,0,13,0,13,45,46,0,13,178,116,401,217,52,39,0,13,71,67,0,13,0,13,536,173,493,203
36047102400,2245,498,0,13,0,13,0,13,66,69,73,118,0,13,0,13,0,13,0,13,0,13,0,13,0,13,59,97,14,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,0,13,6,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,135,105,5,8,0,13,0,13,0,13,0,13,12,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,87,73,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,77,71,10,15,0,13,0,13,0,13,6,9,0,13,1169,531,0,13,0,13,0,13,0,13,66,61,0,13,538,496,459,195,74,59,0,13,32,40,0,13,0,13,578,217,176,143
36047102600,3193,435,0,13,0,13,0,13,2,5,93,149,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,93,149,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,145,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,108,165,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,25,93,152,0,13,0,13,0,13,0,13,0,13,1705,371,0,13,145,120,0,13,0,13,151,159,0,13,432,222,514,247,321,185,0,13,177,150,0,13,0,13,410,171,786,330
36047102801,1610,288,0,13,0,13,0,13,30,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,41,62,0,13,0,13,0,13,0,13,118,132,0,13,0,13,0,13,0,13,0,13,41,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,20,0,13,0,13,10,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,123,83,0,13,0,13,0,13,0,13,0,13,29,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,65,63,29,41,0,13,0,13,0,13,0,13,0,13,899,218,0,13,43,69,0,13,0,13,288,167,0,13,230,116,309,160,0,13,0,13,44,59,0,13,0,13,249,134,194,136
36047102802,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047103401,4379,707,0,13,0,13,0,13,71,99,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,156,221,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,153,147,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,153,147,0,13,0,13,0,13,0,13,0,13,0,13,300,184,0,13,0,13,0,13,0,13,31,47,0,13,35,42,152,141,82,100,0,13,0,13,0,13,0,13,3004,829,700,306
36047103402,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047105801,6094,749,0,18,0,18,0,18,643,400,44,69,44,69,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,87,145,15,24,0,18,0,18,0,18,0,18,153,199,0,18,0,18,0,18,0,18,0,18,0,18,0,18,30,55,0,18,0,18,0,18,0,18,469,221,0,18,0,18,0,18,0,18,0,18,0,18,0,18,76,125,437,235,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,437,235,0,18,0,18,0,18,0,18,182,157,0,18,1069,526,0,18,66,47,11,26,0,18,105,109,0,18,349,424,325,380,0,18,0,18,213,158,0,18,0,18,2483,659,1008,335
36047105804,6831,889,0,18,0,18,0,18,389,340,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,3,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,297,188,0,18,0,18,0,18,0,18,0,18,0,18,0,18,27,44,544,463,0,18,0,18,0,18,0,18,0,18,17,29,0,18,0,18,0,18,0,18,0,18,0,18,0,18,527,462,0,18,0,18,0,18,0,18,198,170,0,18,641,407,0,18,8,18,0,18,0,18,0,18,0,18,162,134,204,322,194,202,0,18,73,97,0,18,0,18,3933,790,1140,455
36047107001,2992,380,0,13,0,13,0,13,290,216,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,156,161,0,13,0,13,0,13,16,24,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,7,0,13,0,13,1,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,200,125,0,13,0,13,50,64,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,140,106,8,12,0,13,0,13,0,13,0,13,0,13,507,197,0,13,10,15,0,13,0,13,257,179,0,13,64,58,50,42,87,74,0,13,73,74,0,13,0,13,1492,347,476,198
36047107002,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047107003,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047107800,4667,757,0,13,0,13,0,13,332,197,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,56,0,13,0,13,0,13,28,44,0,13,0,13,0,13,0,13,63,55,0,13,0,13,0,13,0,13,0,13,4,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,12,0,13,0,13,0,13,0,13,0,13,28,44,0,13,0,13,0,13,0,13,0,13,293,233,0,13,0,13,0,13,0,13,17,29,109,167,0,13,0,13,0,13,0,13,0,13,0,13,0,13,167,164,0,13,0,13,0,13,0,13,0,13,0,13,1518,469,0,13,27,57,14,22,0,13,45,43,0,13,108,169,658,289,469,298,0,13,288,177,0,13,0,13,1855,557,817,502
36047109800,2460,563,0,13,0,13,0,13,68,80,128,158,0,13,0,13,0,13,0,13,0,13,0,13,0,13,110,135,18,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,4,8,0,13,0,13,302,372,0,13,0,13,0,13,0,13,0,13,35,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,0,13,0,13,0,13,0,13,0,13,648,232,0,13,92,148,0,13,0,13,148,97,0,13,18,24,262,213,62,73,0,13,66,70,0,13,0,13,943,341,425,216
36047110400,4811,996,0,13,0,13,0,13,244,164,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,27,0,13,0,13,0,13,165,124,0,13,0,13,0,13,0,13,0,13,86,140,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,89,74,0,13,0,13,35,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,54,49,0,13,0,13,0,13,0,13,0,13,0,13,899,490,0,13,146,129,0,13,0,13,156,204,0,13,0,13,200,185,257,297,0,13,131,209,21,35,0,13,2164,492,1364,687
36047110600,4994,738,0,13,0,13,0,13,787,570,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,188,169,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,48,145,161,0,13,15,26,0,13,0,13,3062,701,1147,509
36047111000,3120,473,0,13,0,13,0,13,410,249,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,18,0,13,49,82,0,13,0,13,0,13,0,13,0,13,0,13,35,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,91,113,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,88,92,0,13,0,13,57,78,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,46,0,13,0,13,0,13,0,13,0,13,0,13,85,95,0,13,0,13,0,13,0,13,0,13,0,13,28,36,57,88,0,13,0,13,0,13,0,13,0,13,2000,467,550,225
36047111600,3617,803,0,13,0,13,0,13,248,225,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,24,0,13,0,13,267,202,0,13,0,13,0,13,0,13,0,13,12,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,16,0,13,0,13,5,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,44,51,0,13,0,13,0,13,0,13,0,13,13,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,44,0,13,0,13,0,13,0,13,0,13,0,13,712,264,0,13,94,45,0,13,0,13,179,20,0,13,205,176,96,89,35,52,0,13,103,166,0,13,0,13,1728,483,810,677
