ct,tot_,moe_,tot_asian_indian,moe_asian_indian,tot_bangladeshi,moe_bangladeshi,tot_bhutanese,moe_bhutanese,tot_burmese,moe_burmese,tot_cambodian,moe_cambodian,"tot_chinese,_except_taiwanese","moe_chinese,_except_taiwanese",tot_filipino,moe_filipino,tot_hmong,moe_hmong,tot_indonesian,moe_indonesian,tot_japanese,moe_japanese,tot_korean,moe_korean,tot_laotian,moe_laotian,tot_malaysian,moe_malaysian,tot_mongolian,moe_mongolian,tot_nepalese,moe_nepalese,tot_okinawan,moe_okinawan,tot_pakistani,moe_pakistani,tot_sri_lankan,moe_sri_lankan,tot_taiwanese,moe_taiwanese,tot_thai,moe_thai,tot_vietnamese,moe_vietnamese,"tot_other_asian,_specified","moe_other_asian,_specified","tot_other_asian,_not_specified","moe_other_asian,_not_specified",tot_two_or_more_asian,moe_two_or_more_asian
36081074500,693,232,22,35,0,13,0,13,0,13,0,13,189,131,134,123,0,13,38,55,0,13,104,86,0,13,0,13,0,13,0,13,0,13,0,13,29,47,0,13,10,16,22,37,121,163,24,27,0,13
36081074700,1344,444,423,208,0,13,0,13,0,13,0,13,854,425,17,28,0,13,0,13,0,13,14,22,0,13,0,13,0,13,0,13,0,13,11,19,0,13,11,20,0,13,14,23,0,13,0,13,0,13
36081074900,438,234,20,26,0,13,0,13,0,13,0,13,243,125,0,13,0,13,0,13,129,189,42,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,6,0,13,0,13,0,13,0,13,1,3
36081075701,1850,716,439,673,0,13,0,13,0,13,0,13,1059,227,16,26,0,13,0,13,103,98,43,51,0,13,0,13,0,13,66,108,0,13,0,13,0,13,53,76,0,13,0,13,0,13,0,13,71,96
36081075702,1824,488,263,186,0,18,0,18,0,18,0,18,789,396,121,119,0,18,193,250,194,287,169,152,0,18,0,18,0,18,0,18,0,18,0,18,0,18,95,151,0,18,0,18,0,18,0,18,0,18
36081076901,680,261,1,3,0,13,0,13,18,27,0,13,255,142,46,55,0,13,0,13,195,172,122,127,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,43,17,30
36081076902,451,121,4,8,0,13,0,13,0,13,0,13,250,113,9,10,0,13,0,13,36,37,63,63,0,13,5,8,0,13,0,13,0,13,37,54,0,13,0,13,3,5,0,13,8,12,0,13,36,40
36081077300,311,153,155,116,0,13,0,13,0,13,0,13,2,3,70,90,0,13,0,13,26,28,24,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,51,0,13,0,13,1,3,0,13
36081077500,317,209,0,13,0,13,0,13,0,13,0,13,114,97,10,18,0,13,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,184,183,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081077902,706,445,179,248,0,18,0,18,0,18,0,18,265,96,0,18,0,18,0,18,0,18,13,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,249,355,0,18,0,18
36081077903,1025,502,247,136,0,13,0,13,0,13,0,13,686,503,0,13,0,13,0,13,0,13,33,51,0,13,0,13,0,13,0,13,0,13,26,44,0,13,0,13,0,13,0,13,0,13,0,13,33,52
36081077904,1170,362,137,126,0,18,0,18,0,18,0,18,740,290,137,105,0,18,0,18,0,18,14,25,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,27,0,18,0,18,125,225,0,18,0,18
36081077905,912,370,54,53,0,13,0,13,0,13,0,13,298,157,364,378,0,13,0,13,16,29,55,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,24,36,0,13,0,13,100,77
36081077906,1229,251,32,50,14,22,0,13,0,13,0,13,1128,246,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23,0,13,0,13,16,14,0,13,25,42
36081077907,151,160,96,151,0,13,0,13,0,13,0,13,36,52,8,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13
36081077908,659,335,100,163,78,123,0,13,0,13,0,13,38,47,8,15,0,13,0,13,9,13,0,13,0,13,0,13,0,13,0,13,0,13,96,93,0,13,0,13,0,13,0,13,320,299,0,13,10,16
36081078800,45,75,45,75,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081079000,127,87,65,69,0,13,0,13,0,13,0,13,44,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081079200,429,262,371,253,0,13,0,13,0,13,0,13,54,67,4,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081079300,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081079701,5354,1139,1376,499,0,18,0,18,0,18,0,18,2801,945,0,18,0,18,0,18,34,57,306,219,0,18,0,18,0,18,0,18,0,18,584,588,0,18,26,42,0,18,36,60,16,25,0,18,175,315
36081079702,3417,776,237,342,0,13,0,13,0,13,0,13,2977,736,87,141,0,13,0,13,0,13,61,94,0,13,0,13,0,13,0,13,0,13,15,26,0,13,24,39,0,13,0,13,16,25,0,13,0,13
36081079900,2220,567,137,149,0,13,0,13,0,13,0,13,1920,588,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,143,132,0,13,0,13,20,21,0,13,0,13
36081080301,2359,760,179,169,266,292,0,13,0,13,0,13,1666,675,29,38,0,13,0,13,0,13,123,103,0,13,0,13,0,13,0,13,0,13,0,13,0,13,41,66,0,13,39,63,0,13,0,13,16,21
36081080302,2574,824,137,162,0,13,0,13,0,13,0,13,1875,831,290,419,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,201,317,0,13,0,13,49,73,0,13,0,13,22,37,0,13
36081080900,2564,580,145,125,29,45,0,18,0,18,0,18,1834,577,339,196,0,18,0,18,28,27,38,50,0,18,0,18,0,18,0,18,0,18,0,18,26,40,27,32,0,18,0,18,0,18,0,18,98,69
36081081400,1516,468,1349,487,167,217,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081081800,1285,566,1285,566,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081083700,3995,667,48,50,0,18,0,18,0,18,0,18,3743,663,36,55,0,18,14,22,0,18,47,52,0,18,0,18,0,18,0,18,0,18,0,18,0,18,32,51,0,18,0,18,0,18,35,52,40,49
36081083800,2106,742,1943,740,0,18,0,18,0,18,0,18,112,179,0,18,0,18,0,18,9,15,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,42,64
36081084000,2869,621,2630,643,0,18,0,18,0,18,0,18,119,146,30,42,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,55,85,0,18,0,18,35,56,0,18
36081084500,2874,547,52,82,0,13,0,13,0,13,0,13,2530,554,33,50,0,13,0,13,0,13,62,82,0,13,0,13,0,13,0,13,0,13,158,180,0,13,0,13,19,30,0,13,0,13,0,13,20,32
36081084601,1228,263,1000,235,0,13,0,13,0,13,0,13,11,14,83,120,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,24,26,0,13,0,13,0,13,80,81,0,13,0,13,24,35
36081084602,310,242,285,240,0,13,0,13,0,13,0,13,17,15,8,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081084901,2032,833,0,13,32,36,0,13,0,13,0,13,1866,865,0,13,0,13,0,13,22,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,15,91,157,12,19,0,13,0,13,0,13
36081084902,3446,871,95,159,49,83,0,13,0,13,0,13,3110,874,0,13,0,13,0,13,0,13,35,58,0,13,15,25,0,13,0,13,0,13,97,100,0,13,0,13,0,13,13,21,0,13,0,13,32,67
36081085300,4735,706,54,90,193,327,0,18,0,18,0,18,3915,782,0,18,0,18,0,18,0,18,275,364,0,18,0,18,0,18,0,18,0,18,0,18,0,18,80,85,0,18,28,78,0,18,0,18,190,185
36081085500,4478,1160,59,60,206,291,0,18,0,18,0,18,2805,1152,333,299,0,18,58,99,53,64,480,281,0,18,0,18,0,18,40,65,0,18,0,18,0,18,50,86,0,18,0,18,0,18,330,315,64,79
36081085700,3719,606,298,324,0,18,0,18,0,18,0,18,2987,448,84,73,0,18,22,36,0,18,78,60,0,18,20,34,0,18,0,18,0,18,118,179,0,18,79,61,0,18,0,18,0,18,21,34,12,19
36081085900,4415,932,117,120,0,18,0,18,0,18,0,18,4019,895,0,18,0,18,20,34,1,2,0,18,0,18,21,33,0,18,0,18,0,18,0,18,0,18,86,122,0,18,54,92,0,18,0,18,97,165
36081086100,1750,396,0,13,0,13,0,13,19,32,0,13,1610,406,15,22,0,13,0,13,0,13,75,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,12,19,6,9,6,10
36081086300,4864,774,188,303,0,18,0,18,83,138,0,18,3772,905,52,84,0,18,0,18,18,31,599,336,0,18,0,18,0,18,106,163,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,46,69
36081086400,723,235,467,157,0,13,0,13,0,13,0,13,120,129,15,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,39,0,13,0,13,0,13,0,13,0,13,73,106,8,11
36081086500,2827,753,34,54,0,13,0,13,0,13,0,13,2034,676,142,188,0,13,0,13,0,13,518,262,0,13,33,56,0,13,0,13,0,13,0,13,0,13,33,48,7,21,0,13,0,13,0,13,26,41
36081086900,1462,328,0,13,0,13,0,13,3,5,0,13,1296,345,0,13,0,13,0,13,0,13,136,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,38,0,13
36081087100,2362,439,80,117,0,13,0,13,0,13,0,13,2057,434,30,45,0,13,0,13,0,13,74,67,0,13,14,16,0,13,0,13,0,13,0,13,7,13,34,50,66,103,0,13,0,13,0,13,0,13
36081088400,235,243,0,18,0,18,0,18,0,18,0,18,137,170,98,170,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081088902,3149,669,0,18,0,18,0,18,0,18,0,18,2931,685,0,18,0,18,0,18,0,18,218,192,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081088903,3707,925,0,18,0,18,0,18,0,18,23,41,3123,892,41,66,0,18,0,18,0,18,287,397,0,18,20,34,0,18,0,18,0,18,0,18,0,18,66,69,0,18,64,71,0,18,0,18,83,112
36081089201,150,173,0,18,0,18,0,18,0,18,0,18,52,81,98,152,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081089202,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081090700,799,269,282,229,0,13,0,13,0,13,0,13,354,62,0,13,0,13,0,13,0,13,96,122,0,13,0,13,0,13,0,13,0,13,15,21,0,13,0,13,0,13,0,13,0,13,0,13,52,79
36081091602,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081091603,20,27,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13
36081091604,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081091800,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081091900,2357,554,17,16,13,18,0,18,0,18,0,18,1983,550,107,81,0,18,0,18,8,15,89,58,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,123,157,0,18,0,18,17,26
36081092200,5,7,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081092500,1171,424,13,20,0,13,0,13,0,13,0,13,948,391,83,92,0,13,0,13,16,28,7,12,0,13,0,13,0,13,0,13,0,13,104,126,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081092800,117,121,0,13,0,13,0,13,0,13,0,13,80,110,29,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,15
36081092900,1829,826,46,71,0,18,0,18,0,18,0,18,1357,766,14,23,0,18,0,18,0,18,309,326,0,18,0,18,0,18,0,18,0,18,0,18,0,18,103,168,0,18,0,18,0,18,0,18,0,18
36081093401,85,64,9,18,0,13,0,13,0,13,0,13,23,31,17,25,0,13,0,13,0,13,20,24,0,13,0,13,0,13,0,13,0,13,16,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081093402,116,82,30,47,0,13,0,13,0,13,0,13,37,39,22,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,39
36081093800,193,79,22,29,0,18,0,18,0,18,16,26,46,40,79,54,0,18,0,18,0,18,9,10,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,21,33,0,18,0,18,0,18,0,18
36081093900,1808,440,16,17,0,18,0,18,0,18,0,18,1297,391,108,88,0,18,0,18,0,18,274,150,0,18,8,12,0,18,0,18,0,18,0,18,0,18,26,41,0,18,0,18,0,18,55,93,24,21
36081094201,54,47,5,12,0,13,0,13,0,13,0,13,25,36,18,29,0,13,0,13,0,13,6,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081094202,109,140,0,18,0,18,0,18,0,18,0,18,16,23,93,135,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081094203,54,85,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,54,85,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081094500,1094,428,127,131,0,13,0,13,0,13,0,13,823,411,0,13,0,13,0,13,0,13,92,93,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,41,64,0,13,0,13,0,13,11,18
36081094700,531,193,19,30,0,13,0,13,0,13,0,13,227,125,57,74,0,13,0,13,56,73,151,125,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,34,0,13
36081095400,180,110,70,81,0,18,0,18,0,18,0,18,60,73,12,19,0,18,0,18,0,18,22,28,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,16,25
36081096400,496,179,113,92,59,78,0,18,0,18,0,18,247,172,40,60,0,18,12,19,11,18,14,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081097202,32,41,25,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13
36081097204,203,116,18,22,41,69,0,13,0,13,0,13,104,92,13,19,0,13,0,13,0,13,13,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,18
36081097205,526,716,0,13,365,538,0,13,0,13,0,13,68,105,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,93,188,0,13
36081097206,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081097207,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081097300,126,91,0,13,0,13,0,13,0,13,0,13,115,91,11,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081098100,445,176,38,44,24,35,0,13,0,13,0,13,267,123,13,18,0,13,0,13,5,7,21,26,0,13,0,13,0,13,0,13,0,13,4,7,0,13,56,86,17,25,0,13,0,13,0,13,0,13
36081098700,307,149,17,20,0,13,0,13,0,13,0,13,177,124,0,13,0,13,0,13,8,11,96,57,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,12
36081099100,1161,571,89,131,0,18,0,18,0,18,0,18,696,538,0,18,0,18,0,18,0,18,251,308,0,18,0,18,0,18,0,18,0,18,0,18,0,18,43,81,0,18,0,18,0,18,0,18,82,113
36081099200,125,109,42,44,0,13,0,13,0,13,0,13,17,39,6,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,60,90,0,13
36081099701,748,174,0,13,0,13,0,13,20,32,0,13,578,199,51,81,0,13,0,13,0,13,80,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,30,0,13,0,13,0,13,0,13,0,13
36081099703,1359,526,79,99,29,43,0,13,20,33,0,13,621,442,57,64,0,13,0,13,12,19,503,354,0,13,0,13,0,13,0,13,0,13,38,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081099704,1678,344,187,222,0,18,0,18,0,18,0,18,720,241,15,23,0,18,0,18,0,18,730,437,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,26,38,0,18,0,18,0,18,0,18
36081099705,889,326,7,12,0,13,0,13,0,13,0,13,301,252,0,13,0,13,0,13,0,13,424,252,0,13,0,13,0,13,122,143,0,13,0,13,0,13,35,50,0,13,0,13,0,13,0,13,0,13
36081099801,280,223,85,103,0,18,0,18,0,18,0,18,119,184,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,49,73,0,18,27,43,0,18,0,18,0,18
36081099802,218,211,0,18,0,18,0,18,0,18,0,18,0,18,171,207,0,18,0,18,0,18,25,38,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,22,35,0,18,0,18,0,18
36081099900,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081100801,220,155,220,155,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081100803,156,156,90,135,0,13,0,13,0,13,0,13,2,4,23,35,0,13,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,70,0,13
36081100804,263,279,131,190,0,13,0,13,0,13,0,13,0,13,130,202,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,5,0,13,0,13
36081101002,894,1132,34,52,0,18,0,18,0,18,0,18,76,102,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,784,1128,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081101003,24,23,18,20,0,13,0,13,0,13,0,13,6,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081101004,433,381,47,73,0,18,0,18,0,18,0,18,5,10,352,387,0,18,4,9,21,36,4,8,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081101700,1629,552,0,18,0,18,0,18,0,18,0,18,1310,601,6,9,0,18,0,18,0,18,195,165,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,51,79,16,25,0,18,0,18,51,68
36081102900,571,268,1,2,0,13,0,13,0,13,0,13,393,187,0,13,0,13,0,13,0,13,168,188,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,1,2,0,13,0,13,0,13
36081103201,336,332,313,334,0,18,0,18,0,18,0,18,23,27,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081103202,53,70,0,18,0,18,0,18,0,18,0,18,0,18,48,69,0,18,0,18,0,18,5,10,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081103300,2107,738,26,38,0,13,0,13,0,13,0,13,1416,508,0,13,0,13,0,13,0,13,321,262,0,13,0,13,0,13,0,13,0,13,27,52,0,13,0,13,0,13,29,47,147,220,0,13,141,169
36081103900,2478,781,0,18,0,18,0,18,0,18,0,18,1866,745,195,276,0,18,0,18,0,18,288,204,0,18,115,190,0,18,0,18,0,18,0,18,0,18,14,23,0,18,0,18,0,18,0,18,0,18
36081104700,4214,830,345,362,0,18,0,18,0,18,0,18,2957,781,42,69,0,18,0,18,0,18,661,331,0,18,0,18,0,18,0,18,0,18,77,126,0,18,0,18,0,18,0,18,31,68,0,18,101,110
36081105900,1496,522,0,13,117,172,0,13,0,13,0,13,804,350,38,59,0,13,0,13,9,15,222,187,0,13,0,13,0,13,0,13,0,13,0,13,0,13,57,45,0,13,0,13,221,346,8,13,20,33
36081107201,232,258,177,246,0,13,0,13,0,13,0,13,48,51,0,13,0,13,0,13,0,13,7,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081107202,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081108500,720,223,0,13,0,13,0,13,0,13,0,13,429,150,16,26,0,13,0,13,2,3,268,197,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,9,0,13,0,13,0,13
36081109300,1246,324,1,4,0,13,0,13,0,13,1,3,837,273,77,88,0,13,0,13,0,13,238,143,0,13,10,15,0,13,0,13,0,13,0,13,39,63,28,43,0,13,0,13,0,13,0,13,15,19
36081109700,580,163,16,26,0,13,0,13,0,13,0,13,329,108,40,34,0,13,0,13,0,13,157,104,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,28,32
36081109900,1071,323,75,72,52,86,0,13,0,13,0,13,715,261,0,13,0,13,0,13,0,13,156,138,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,29,0,13,21,34,25,37,9,14
36081111300,972,185,5,7,0,13,0,13,0,13,0,13,711,201,4,7,0,13,0,13,0,13,212,121,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,27,0,13,1,2,0,13,0,13,20,32
36081112300,594,198,56,90,0,13,0,13,0,13,0,13,184,109,0,13,0,13,0,13,0,13,338,176,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,21
36081112900,815,270,10,12,9,13,0,13,7,12,0,13,529,246,88,126,0,13,0,13,0,13,154,88,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,30
36081113300,532,220,0,13,0,13,0,13,0,13,0,13,422,208,8,12,0,13,0,13,0,13,84,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,14,0,13,7,11,0,13
36081113900,1818,496,18,38,0,13,0,13,28,80,0,13,810,375,83,97,0,13,0,13,10,15,497,242,0,13,0,13,0,13,0,13,0,13,182,243,0,13,133,124,0,13,57,92,0,13,0,13,0,13
36081114100,842,193,44,57,0,13,0,13,0,13,0,13,468,155,0,13,0,13,0,13,5,8,305,155,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,11,0,13,0,13,12,16
36081114700,743,178,0,13,0,13,0,13,0,13,0,13,543,174,4,7,0,13,0,13,0,13,115,80,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,73,0,13,0,13,0,13,36,48
36081115100,273,120,19,22,0,13,0,13,0,13,0,13,162,94,0,13,0,13,0,13,0,13,19,27,0,13,0,13,0,13,0,13,0,13,5,7,0,13,3,7,0,13,49,55,0,13,12,18,4,6
36081115500,976,241,115,122,0,13,0,13,0,13,0,13,381,204,40,34,0,13,0,13,0,13,283,149,0,13,0,13,0,13,0,13,0,13,56,77,0,13,24,39,0,13,0,13,0,13,0,13,77,54
36081115700,1822,334,40,62,0,13,0,13,0,13,0,13,600,192,19,30,0,13,0,13,0,13,914,338,0,13,0,13,0,13,0,13,0,13,106,112,0,13,30,48,24,37,0,13,0,13,0,13,89,81
36081115900,3002,582,98,100,0,13,0,13,0,13,0,13,1708,593,11,36,0,13,0,13,33,51,693,288,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,70,0,13,33,58,0,13,200,278,181,232
36081116100,2905,711,32,26,0,13,0,13,0,13,0,13,1390,266,8,13,0,13,0,13,9,15,708,245,0,13,21,37,0,13,70,111,0,13,0,13,0,13,8,12,8,13,0,13,431,591,0,13,220,251
36081116301,3296,646,22,21,0,13,0,13,0,13,0,13,1950,475,14,20,0,13,30,43,0,13,1006,538,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,71,0,13,0,13,0,13,0,13,229,162
36081116302,2806,984,16,25,72,115,0,13,0,13,0,13,1657,805,0,13,0,13,0,13,0,13,476,170,0,13,0,13,0,13,0,13,0,13,307,494,0,13,14,24,0,13,124,192,38,60,0,13,102,147
36081116700,1385,292,15,25,28,42,0,13,0,13,0,13,960,249,13,18,0,13,0,13,0,13,238,175,0,13,12,17,0,13,0,13,0,13,27,30,13,20,14,21,0,13,16,25,0,13,0,13,49,62
36081117100,1436,333,25,38,0,13,0,13,0,13,0,13,546,200,27,48,0,13,0,13,7,13,802,316,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,28,0,13,0,13,0,13,0,13,11,16
36081117500,2560,754,0,13,0,13,0,13,0,13,9,14,1421,786,117,114,0,13,0,13,0,13,903,310,0,13,0,13,0,13,0,13,0,13,0,13,0,13,96,113,0,13,0,13,0,13,0,13,14,26
36081118100,700,190,61,83,0,13,0,13,0,13,0,13,306,155,0,13,0,13,0,13,0,13,287,130,0,13,0,13,0,13,0,13,0,13,46,64,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081118500,792,230,37,58,0,13,0,13,0,13,0,13,147,104,81,81,0,13,0,13,7,10,512,187,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,22
